id,num_orders
1284845,120.005
1117229,77.88
1442984,73.095
1478254,66.355
1022424,102.08
1471167,95.915
1149469,111.27
1481394,97.125
1144252,86.305
1266770,84.16
1345020,88.08
1498588,150.655
1081567,103.42
1136800,102.91
1404563,135.645
1048698,138.315
1379696,133.42
1494614,84.645
1217878,176.185
1482713,215.53
1356321,121.46
1070528,210.66
1339004,198.535
1448727,229.59
1208422,216.42
1280808,220.32
1010670,299.12
1175851,144.985
1049952,65.325
1310650,94.83
1236773,49.12
1173994,153.405
1441700,51.155
1402904,59.51
1376912,49.725
1308727,64.545
1064523,51.34
1043894,63.375
1429360,132.38
1120903,113.665
1255283,67.17
1228809,106.845
1257624,172.745
1066626,190.545
1383790,105.515
1236459,120.955
1158042,101.76
1110951,150.17
1410135,168.66
1357911,180.845
1362697,162.365
1435716,288.885
1116399,269.815
1082279,263.35
1320535,280.27
1184574,289.365
1355189,370.03
1300394,157.1
1429233,73.795
1373773,77.235
1103191,74.885
1184979,105.255
1261848,109.83
1460475,82.85
1171496,124.995
1341287,88.175
1149009,101.78
1075015,119.46
1416516,145.345
1076235,221.35
1300518,163.505
1129548,187.06
1203648,195.95
1009223,174.5
1231638,191.64
1418807,178.085
1286622,191.37
1082562,143.065
1029884,183.485
1066120,206.085
1369386,157.79
1059676,212.395
1429101,132.7
1172837,191.215
1158730,226.115
1408804,195.11
1179836,225.5
1168556,202.62
1351594,170.35
1370272,182.865
1485920,158.57
1020051,98.4
1102709,186.34
1069020,160.905
1072489,170.045
1428154,156.805
1119021,107.66
1294168,171.34
1325209,53.78
1203492,93.13
1182168,264.6
1278151,66.45
1007474,87.345
1458641,70.805
1054272,76.345
1238139,248.975
1255484,137.86
1063187,96.035
1314804,40.855
1085036,109.075
1054001,62.48
1288387,78.15
1286151,88.89
1247116,103.125
1113318,74.96
1229001,123.96
1433304,112.51
1401068,134.11
1187242,69.385
1359625,83.78
1185356,73.615
1040153,78.645
1008719,76.715
1306276,145.78
1112398,143.335
1457331,223.445
1202120,115.85
1321446,137.065
1029940,155.39
1274550,138.565
1179351,180.3
1308289,118.64
1202474,84.795
1294042,62.59
1428145,149.055
1207278,58.475
1051663,70.61
1181734,70.71
1126206,141.6
1134606,62.15
1113723,69.355
1397919,50.025
1491918,63.425
1295018,69.685
1114607,95.345
1359954,153.475
1019313,131.285
1059851,144.03
1476929,103.495
1410152,96.03
1220929,71.11
1319121,149.46
1236073,125.79
1366721,125.34
1369157,81.3
1357947,97.195
1034851,88.77
1441985,86.73
1444957,100.725
1036924,246.15
1018734,130.635
1040888,86.56
1209466,75.38
1114881,67.815
1037344,33.53
1030428,48.94
1312113,46.295
1000666,45.32
1146575,47.69
1350267,52.475
1384048,45.355
1331565,52.365
1166954,62.58
1356764,114.115
1146613,97.73
1337790,100.675
1005714,89.965
1047886,93.37
1490612,124.48
1248990,117.675
1106562,116.25
1197378,128.135
1296853,189.48
1391435,145.5
1099528,169.855
1117969,210.09
1054117,198.055
1103779,122.48
1285350,165.47
1367217,170.765
1416683,160.23
1118412,177.685
1293675,151.425
1468082,230.365
1288867,246.845
1441255,279.74
1214742,283.815
1441994,279.81
1247355,221.84
1281129,248.34
1135082,267.665
1180798,252.315
1014022,220.85
1478521,179.8
1086088,111.31
1254550,131.675
1173254,112.6
1348587,177.145
1358767,123.53
1078871,197.185
1031293,218.15
1221401,121.24
1192753,115.985
1479955,192.24
1278982,170.84
1466318,270.005
1114726,239.415
1050846,311.88
1326323,263.395
1354098,236.98
1392774,241.96
1088550,237.73
1065051,193.94
1194476,167.245
1212725,162.265
1190444,173.05
1254939,117.97
1111305,179.25
1331353,163.86
1022768,116.52
1380047,159.71
1488338,255.305
1152614,245.03
1164145,75.06
1401174,93.77
1240971,148.935
1022654,65.885
1067611,221.03
1068928,223.6
1168286,238.515
1084785,117.265
1342342,145.88
1342060,116.17
1212040,145.58
1451556,119.96
1346851,138.455
1046242,163.19
1228211,331.06
1458620,377.175
1473716,376.365
1157852,126.705
1185048,154.225
1309272,135.88
1298757,236.325
1346606,169.06
1350474,140.24
1096561,305.23
1424462,281.925
1257115,310.055
1448606,243.93
1410308,271.545
1397778,283.45
1274838,265.94
1401754,140.135
1091471,89.805
1300817,132.705
1193216,154.92
1060409,117.94
1209654,164.205
1282653,125.055
1425189,154.79
1361061,137.675
1099961,88.67
1466260,103.055
1271724,119.23
1362659,119.99
1466995,166.795
1019525,103.96
1013636,146.89
1026870,94.435
1368359,120.23
1495646,127.75
1364816,141.95
1062418,125.435
1368546,104.685
1200473,160.12
1130835,161.155
1047685,114.485
1126061,178.245
1163821,114.38
1169619,177.495
1401462,155.255
1073198,131.425
1284152,38.02
1466198,43.45
1199378,68.275
1397692,93.735
1370363,72.81
1400901,69.57
1201023,65.255
1164774,65.21
1358350,67.81
1204434,53.58
1217530,120.705
1112317,183.26
1451006,133.385
1322215,134.655
1227037,118.17
1388600,169.96
1133186,180.815
1122416,178.61
1275720,146.0
1362231,142.065
1217244,45.845
1236590,57.7
1312208,102.045
1054258,76.335
1020243,143.86
1464033,85.53
1362544,110.255
1365100,91.485
1147950,123.095
1326431,85.18
1095932,134.875
1086204,133.325
1347932,165.64
1323389,176.825
1360373,124.47
1369485,166.44
1156482,132.56
1473466,128.965
1107803,193.565
1361421,124.33
1181520,161.76
1025776,152.885
1177948,134.39
1203571,141.13
1209590,168.22
1058406,200.185
1304622,132.69
1301362,150.89
1232376,148.72
1348216,150.9
1224120,139.38
1083028,158.32
1435741,178.31
1227990,153.52
1102401,150.12
1494941,160.655
1405194,132.34
1160706,152.21
1389486,136.255
1475674,161.915
1406716,162.115
1168881,181.2
1213366,184.755
1086686,327.745
1061143,326.065
1017207,319.165
1414578,336.05
1102297,171.02
1216870,175.69
1373185,136.44
1332509,142.04
1446201,105.135
1149507,163.13
1415178,165.8
1053667,83.33
1197479,59.085
1123521,112.53
1253597,173.04
1131618,155.41
1110181,101.14
1120430,168.2
1247851,76.615
1031048,162.005
1106408,184.28
1029543,179.215
1193017,174.72
1261642,107.48
1395556,213.65
1005813,174.725
1037275,169.06
1327840,144.79
1489316,78.665
1191403,220.66
1162076,219.585
1079663,145.285
1018683,212.585
1134125,183.38
1097271,147.935
1341114,175.365
1302813,118.38
1220386,131.42
1106959,123.8
1152967,200.215
1280185,202.715
1165417,220.41
1270138,172.565
1207627,171.095
1058052,242.02
1180711,170.95
1093029,223.31
1070835,75.46
1305429,80.52
1055665,61.89
1157152,58.46
1311164,86.39
1427990,73.99
1104489,66.035
1111825,202.715
1447194,104.125
1363630,113.97
1194788,101.93
1118413,115.05
1463339,127.57
1322713,77.06
1217125,183.885
1149362,74.16
1063625,93.24
1315041,95.46
1337564,73.51
1400460,128.57
1333742,65.485
1206421,35.98
1199447,37.25
1437393,113.895
1095013,117.835
1022502,67.28
1096667,54.38
1443356,22.645
1021862,114.52
1219773,65.875
1232610,164.53
1201589,155.075
1151450,147.695
1281317,140.265
1477767,391.42
1405278,329.45
1491066,144.51
1163517,303.295
1474008,387.57
1233979,132.3
1133739,67.8
1008228,114.615
1240884,140.16
1411585,95.085
1497767,149.585
1401894,106.775
1209535,116.71
1456302,100.595
1246946,123.46
1147337,118.145
1061395,209.275
1343240,141.725
1427859,186.585
1374160,197.105
1231678,176.365
1155753,175.85
1250372,127.225
1006089,123.675
1128300,168.76
1108889,203.02
1280461,134.635
1042807,96.83
1403241,155.435
1184545,223.34
1338050,164.99
1026597,118.37
1451444,249.775
1001753,121.97
1244369,233.85
1114154,210.8
1319822,52.255
1473225,55.085
1002219,61.47
1427842,45.425
1356650,84.765
1312521,86.26
1343939,43.94
1224754,101.03
1361200,70.845
1375139,39.685
1144073,162.805
1191055,143.48
1181166,150.77
1077761,334.615
1198249,311.43
1003774,328.0
1105094,328.305
1297253,317.45
1255680,306.295
1356046,321.495
1132041,86.2
1376468,77.75
1370975,235.205
1426059,87.84
1497986,131.845
1150833,167.645
1457734,282.875
1238587,69.555
1176143,68.345
1360564,62.485
1267634,63.105
1465123,100.32
1362254,63.74
1237389,59.79
1466483,116.52
1041421,109.425
1060615,77.14
1326935,56.825
1421533,94.76
1069064,73.94
1292295,191.21
1399190,302.17
1266238,201.315
1444705,241.47
1470695,242.225
1390864,303.49
1348562,256.42
1144931,300.895
1206962,205.425
1308925,255.225
1100592,155.925
1151563,163.755
1072177,148.45
1157690,134.91
1067421,116.355
1049469,120.225
1177757,154.13
1121323,107.54
1259921,108.855
1270504,103.35
1494088,136.26
1397155,146.72
1449226,124.425
1133501,86.365
1467808,270.885
1074575,80.98
1486099,86.205
1048727,82.4
1006233,90.09
1068633,105.465
1248265,88.455
1195954,88.025
1381379,95.41
1281126,93.535
1498748,101.31
1284086,135.565
1293530,88.215
1436975,88.935
1122080,69.875
1074197,75.21
1258810,50.52
1355439,63.64
1391099,60.505
1094315,64.345
1011887,83.205
1403191,51.25
1078789,113.165
1258021,123.25
1033797,157.555
1351003,117.46
1258210,122.485
1050711,227.72
1134300,166.735
1385089,128.12
1353835,110.045
1121782,113.7
1427360,278.72
1079149,93.625
1102512,150.92
1361643,140.48
1135403,167.235
1171163,82.4
1473307,83.46
1038042,130.375
1053898,126.005
1496571,180.135
1142142,166.945
1162420,151.32
1281563,146.12
1381705,66.74
1036303,77.43
1392380,86.87
1120250,39.945
1163736,36.97
1382021,66.74
1144237,41.04
1346381,61.97
1338612,59.45
1313356,134.7
1098373,110.635
1445551,114.23
1161659,168.525
1234799,121.47
1430511,115.15
1118431,168.215
1302929,170.46
1019797,126.27
1292764,117.535
1420778,116.355
1477933,129.875
1197090,106.22
1390893,68.48
1421101,125.425
1499403,129.965
1382081,121.735
1140362,91.275
1093489,117.565
1356618,100.275
1311397,145.595
1477907,145.935
1216651,166.255
1123580,193.94
1417666,326.005
1002038,267.08
1084662,264.66
1489354,320.225
1158075,271.675
1042125,191.015
1302852,169.43
1295333,134.17
1476917,136.705
1237095,188.38
1166445,185.6
1367644,204.405
1036146,161.525
1400369,191.61
1221061,195.87
1304194,138.0
1493677,92.575
1395010,95.505
1247358,235.96
1240240,74.21
1259542,128.705
1218111,69.805
1336611,100.99
1303301,119.31
1012579,115.975
1153179,142.52
1080327,102.795
1006454,108.455
1272369,101.76
1172167,268.305
1056647,111.615
1470064,76.285
1382964,81.695
1041090,310.735
1365341,103.645
1197741,276.78
1177846,197.555
1216716,185.545
1485789,185.885
1000405,202.68
1377293,189.6
1149679,132.56
1357633,192.91
1069951,194.84
1394657,193.335
1342487,193.145
1361706,101.31
1014000,97.785
1039951,128.155
1473600,116.91
1265560,192.255
1462466,142.495
1114666,78.69
1443948,133.975
1401506,88.21
1253336,108.625
1079777,175.465
1270643,153.56
1446195,139.795
1484197,216.72
1200304,190.115
1287827,155.905
1248108,152.285
1403904,124.72
1021726,191.46
1376640,199.755
1277505,107.28
1071404,134.78
1194259,181.225
1492522,135.065
1483263,70.26
1300957,161.07
1391820,87.56
1444828,94.06
1235646,183.51
1149262,161.825
1322377,121.305
1337290,130.305
1196913,120.51
1460320,112.795
1153742,109.05
1462187,129.445
1478440,142.69
1329534,145.835
1221070,100.285
1030670,105.92
1246489,92.395
1496832,110.38
1383829,107.94
1252476,174.05
1249332,165.32
1480810,113.89
1096564,113.145
1298371,116.525
1482350,146.475
1239703,146.575
1273502,40.555
1059327,43.835
1125014,40.655
1174617,69.855
1311410,89.58
1163684,75.305
1396950,67.165
1264284,72.29
1287395,83.08
1199233,58.12
1430712,76.41
1446867,81.795
1068263,84.945
1028358,78.21
1237914,90.905
1119781,124.145
1084443,97.55
1075103,88.69
1430774,75.045
1463395,74.995
1223345,167.395
1198378,167.79
1347688,134.35
1098095,296.205
1101245,400.65
1084840,275.455
1318929,328.725
1077102,382.455
1381116,327.535
1192516,134.88
1158959,71.135
1168138,96.895
1428415,99.385
1472745,66.16
1480196,96.86
1429232,85.78
1218254,120.755
1177828,78.73
1417973,66.84
1275299,112.27
1370833,105.615
1443525,81.34
1428650,83.375
1447715,147.14
1224368,147.835
1160516,133.755
1224600,119.17
1379561,82.635
1221505,82.275
1025904,80.715
1106508,201.89
1154157,217.39
1238399,163.625
1378815,231.025
1442340,199.22
1109352,123.195
1494813,229.885
1150862,201.965
1491323,247.14
1243524,209.385
1377098,95.66
1382624,96.205
1309943,57.855
1234906,55.19
1319758,58.795
1142998,61.25
1078062,75.055
1396355,42.83
1377697,64.32
1131561,64.035
1141020,117.91
1137816,101.28
1268877,120.765
1177855,108.69
1418558,92.8
1134734,110.69
1325056,103.68
1145992,109.65
1049420,128.87
1362616,99.265
1265438,158.58
1381530,129.655
1377302,163.225
1042953,261.505
1463037,262.95
1290141,290.705
1216489,298.67
1023277,259.03
1014891,255.715
1036389,224.1
1428924,111.645
1232381,130.59
1448200,130.755
1347708,128.915
1362845,130.68
1125996,121.04
1015315,84.935
1100625,107.195
1102718,116.155
1156700,194.92
1143542,170.625
1114521,193.155
1225380,148.7
1442696,154.5
1201493,186.38
1189643,192.86
1067946,155.005
1090206,159.435
1421095,146.145
1497894,241.95
1483400,222.08
1187366,93.995
1092508,201.915
1105494,254.72
1061530,206.285
1192020,162.86
1057605,225.58
1287959,87.445
1073416,213.42
1004476,200.7
1179367,174.115
1282419,162.7
1314155,165.22
1480818,218.17
1213921,174.935
1054327,176.46
1402384,176.145
1489585,202.38
1284450,167.815
1250269,93.79
1408921,271.94
1277776,145.275
1182721,60.06
1055751,68.08
1311052,265.22
1005347,102.85
1143886,86.66
1494235,78.69
1179911,73.595
1179936,43.76
1233478,64.19
1399946,74.625
1032955,106.37
1002856,95.595
1287783,74.65
1166709,132.69
1346583,74.69
1286122,140.575
1154251,79.495
1185029,135.23
1067710,81.72
1416184,150.425
1093010,81.815
1226046,67.28
1255874,131.34
1480365,85.205
1240015,162.98
1072056,77.79
1281383,193.75
1239082,92.585
1018331,146.06
1290273,162.7
1022303,156.72
1328781,130.185
1321002,170.905
1466438,152.835
1021318,135.495
1362220,125.785
1050893,70.88
1316942,150.57
1067443,66.685
1061638,95.21
1068385,70.43
1062592,57.105
1335692,129.605
1099468,61.185
1445308,122.385
1183480,75.135
1324344,143.515
1280829,153.255
1343500,143.97
1132022,63.03
1259861,150.16
1231386,127.125
1372949,141.45
1095880,133.4
1321490,149.655
1015489,129.51
1154649,103.06
1155410,77.79
1155845,80.285
1128430,99.265
1196226,76.95
1399997,98.33
1412783,78.205
1384724,81.65
1446797,100.05
1430688,95.34
1262540,42.365
1323752,39.855
1343272,45.085
1008406,45.115
1426204,57.395
1423852,83.075
1340706,52.98
1362799,62.74
1018544,47.775
1108099,97.645
1140422,126.745
1476136,125.375
1183601,122.75
1392652,116.255
1281225,126.445
1076397,92.535
1455589,177.38
1427470,136.02
1378157,116.765
1279057,160.365
1092985,122.02
1259030,179.8
1326687,169.615
1373522,163.665
1157350,181.475
1250173,165.685
1152295,167.01
1348202,171.585
1284570,98.455
1249067,236.315
1353480,238.89
1009158,197.655
1310983,307.41
1397538,236.215
1114236,229.735
1307389,250.6
1488789,221.165
1247508,155.97
1174313,241.365
1126260,125.21
1180004,123.85
1163284,159.055
1258768,118.72
1498538,123.265
1096137,214.505
1343181,125.04
1488101,155.89
1176648,128.92
1126581,123.045
1456560,250.865
1291901,185.375
1330248,195.85
1102993,256.59
1171305,265.155
1394882,247.72
1013097,252.15
1490074,200.1
1358294,175.135
1068255,203.49
1356515,177.87
1292414,169.16
1486912,172.63
1112470,256.295
1398419,122.315
1308975,164.795
1342069,215.415
1451824,127.365
1460152,128.6
1498359,233.385
1359621,114.97
1394966,87.035
1076123,102.35
1051967,74.445
1337804,253.975
1265780,257.21
1073998,70.78
1027170,156.61
1029422,156.61
1384721,97.18
1053730,148.735
1010218,141.645
1202683,131.735
1228604,350.305
1140034,424.15
1316768,348.38
1108944,329.185
1393643,352.35
1488743,377.765
1443959,151.265
1170261,191.955
1200413,279.155
1249578,163.205
1392101,285.165
1076983,267.365
1395094,259.915
1291487,270.41
1166161,286.58
1237836,154.185
1109620,195.14
1480288,91.7
1388976,98.57
1119648,129.75
1321873,128.49
1261615,125.8
1427961,105.895
1363989,138.38
1410687,150.745
1431485,135.11
1457142,143.72
1145664,98.88
1066734,122.0
1374651,127.815
1279324,134.225
1409608,184.455
1009256,108.71
1157723,102.665
1071832,154.995
1076420,141.77
1331136,164.84
1059894,193.73
1389405,96.08
1288556,206.93
1126299,176.515
1201059,136.475
1105093,126.19
1053387,170.6
1009972,201.765
1273474,168.73
1142240,139.935
1270068,61.875
1443132,54.525
1097219,57.315
1049932,96.905
1323340,66.58
1131342,56.42
1380580,56.785
1213905,56.23
1471972,57.3
1042152,187.11
1489069,212.33
1199888,215.75
1010784,225.41
1338040,196.755
1077390,185.515
1186594,174.86
1076876,184.51
1408837,137.825
1310252,135.435
1406743,89.75
1038286,70.59
1221279,93.275
1322887,87.99
1215429,144.53
1388757,81.63
1459085,83.315
1472642,99.0
1207215,110.54
1422972,88.575
1454421,117.195
1483482,110.45
1006934,151.005
1337295,129.145
1331277,134.305
1444811,111.45
1103642,247.265
1182198,116.405
1497051,104.94
1488795,123.795
1306234,160.44
1378503,138.69
1296522,125.715
1478474,151.49
1111452,148.33
1428885,134.94
1078876,202.895
1426995,148.935
1310613,164.855
1284993,120.89
1293810,161.85
1321966,128.725
1376274,176.72
1453454,154.315
1341931,145.215
1133750,134.28
1452164,194.865
1142445,133.53
1334127,142.75
1074156,161.13
1105380,176.16
1243006,168.015
1095300,196.15
1483804,202.82
1354048,330.06
1179559,175.66
1254839,306.575
1458313,176.865
1081002,327.94
1491158,201.72
1438300,137.565
1190997,125.095
1053941,126.185
1083391,76.62
1187634,129.88
1154076,73.895
1373500,164.695
1102839,72.365
1083225,140.73
1165740,113.49
1487280,234.595
1123603,156.62
1206298,188.14
1337824,176.71
1053213,195.785
1177201,137.06
1374187,145.83
1021300,191.66
1490308,147.58
1306497,142.445
1320801,133.14
1363348,144.875
1006930,160.355
1033851,142.475
1405700,196.48
1456057,180.02
1495295,240.385
1403913,108.61
1493423,172.04
1157998,171.225
1297481,194.285
1342441,167.47
1065384,223.235
1457965,190.61
1047619,244.085
1116321,259.79
1199733,214.82
1253782,182.47
1164408,196.055
1045723,237.545
1433069,116.125
1397198,103.835
1379504,119.275
1185911,95.61
1091958,98.605
1109333,54.685
1167180,52.11
1081167,82.11
1087268,122.53
1221495,60.305
1082828,92.52
1269378,80.775
1349534,122.885
1333349,196.29
1363871,67.485
1004201,96.37
1208483,72.48
1308393,139.465
1176480,71.365
1267608,79.155
1043262,98.885
1065768,87.485
1113838,42.595
1471676,118.67
1476130,115.59
1291979,90.74
1394751,56.475
1393045,60.4
1321845,117.16
1455472,129.775
1027884,132.025
1394720,181.895
1074634,278.55
1308475,338.51
1139202,301.72
1049629,285.415
1495048,150.26
1255867,313.705
1384693,63.42
1322554,82.415
1178760,122.935
1280994,112.23
1169970,145.035
1215801,117.82
1373619,158.88
1093145,149.985
1293553,124.435
1059909,107.145
1448891,217.06
1144366,151.695
1201215,190.035
1014486,235.695
1076076,207.66
1197521,192.19
1448108,179.875
1464025,189.13
1050487,189.23
1300350,171.255
1132214,230.76
1299296,210.845
1328803,127.095
1334503,196.69
1383625,188.325
1448378,195.81
1069438,240.55
1171702,174.51
1152361,177.13
1150037,196.655
1353668,32.45
1394143,39.83
1065122,66.615
1128401,60.155
1353148,48.38
1377111,45.36
1091560,81.395
1357578,37.74
1332402,123.96
1031326,60.59
1219445,154.565
1220798,138.98
1202899,159.585
1479383,360.795
1409834,323.225
1193733,147.945
1337968,319.905
1061532,159.55
1031241,328.835
1224330,134.45
1144962,81.56
1420185,71.52
1112604,82.66
1361559,81.675
1285104,113.97
1376099,70.135
1214290,77.15
1410003,162.46
1268568,293.34
1397808,112.105
1149154,139.345
1274284,136.145
1414652,146.59
1357536,131.675
1225370,61.48
1383879,140.46
1418145,108.81
1400390,140.11
1422708,157.035
1464006,270.24
1110657,302.73
1237923,230.17
1322369,313.915
1201860,257.62
1293914,253.69
1030911,250.525
1248673,223.435
1117487,306.885
1062083,250.25
1265971,169.565
1376692,128.84
1025739,179.395
1490685,95.43
1233592,105.54
1242586,107.465
1417742,105.16
1085830,128.39
1125663,110.665
1277434,138.93
1347537,140.655
1041719,137.105
1295444,67.735
1278768,140.175
1440616,74.815
1213359,72.515
1107278,133.105
1431670,72.91
1129977,142.505
1312066,132.815
1184750,131.63
1496674,150.02
1066650,170.215
1000985,185.505
1486680,135.535
1341774,103.18
1339391,134.44
1308505,180.405
1435633,126.03
1386849,161.84
1045510,84.245
1391305,93.75
1226448,100.385
1107663,133.225
1341061,97.625
1362854,91.935
1498099,126.93
1209334,148.575
1135795,98.725
1315178,118.18
1230896,71.215
1345259,63.645
1006250,63.9
1310622,51.22
1166099,67.265
1431128,84.85
1072570,72.685
1115681,83.78
1220849,74.77
1048938,65.905
1136805,193.07
1311206,143.685
1041160,125.27
1117290,155.145
1136497,185.35
1126149,132.23
1014383,244.655
1363114,223.425
1421040,132.1
1355617,214.085
1419217,83.275
1328270,111.14
1454997,73.115
1067822,151.73
1258110,145.07
1348027,121.985
1256555,53.935
1181713,92.875
1414766,77.135
1017146,103.395
1234887,160.435
1125678,165.98
1435855,148.87
1056982,138.59
1107898,158.74
1420115,162.73
1382425,216.82
1456487,171.17
1204895,168.715
1271507,139.41
1432075,140.005
1214183,59.065
1254559,135.18
1420772,138.61
1284435,189.49
1490537,158.61
1395998,155.85
1375781,139.4
1343300,60.455
1046381,147.525
1063775,162.755
1495203,93.51
1101411,148.435
1092440,131.965
1145502,110.91
1466400,124.81
1079464,133.405
1049098,131.56
1142848,170.095
1213627,109.945
1310109,108.15
1140274,135.73
1208581,112.145
1163752,118.08
1469436,122.875
1319124,116.655
1313925,84.685
1385981,125.925
1446581,73.17
1437446,109.92
1408686,146.715
1070194,178.11
1403968,331.14
1123130,264.84
1245806,407.8
1495941,157.455
1470501,322.635
1015807,263.1
1391639,474.925
1482372,160.395
1236914,114.21
1178409,168.585
1276499,115.95
1292548,187.61
1091700,189.135
1201373,171.835
1179723,124.475
1021693,199.95
1383719,146.45
1171600,118.45
1346875,67.405
1199426,68.3
1240750,122.04
1138618,161.82
1149289,147.83
1102916,157.545
1017666,93.78
1106702,158.15
1487597,178.27
1098178,78.58
1013373,119.38
1384974,85.14
1022529,140.35
1312426,82.255
1271890,117.595
1485813,103.235
1098649,127.9
1299861,100.935
1389595,78.595
1499162,134.005
1447665,229.485
1312133,193.95
1173106,153.75
1272624,194.375
1327619,195.05
1434019,125.38
1111401,196.335
1455666,210.39
1393896,192.74
1078164,195.265
1431483,104.23
1062258,78.62
1333906,112.935
1106524,93.03
1290036,95.77
1184862,159.775
1096073,123.84
1031537,146.965
1203109,134.77
1071558,118.44
1092628,178.81
1077145,209.065
1428079,130.975
1121116,205.225
1144786,183.37
1151671,184.495
1289400,168.335
1159996,139.025
1223966,176.35
1268664,167.555
1359182,130.08
1190919,96.015
1318614,143.54
1106674,138.43
1484037,150.76
1145685,80.145
1477155,55.765
1370445,155.56
1437300,123.04
1333249,107.8
1202457,115.64
1325872,107.925
1006258,176.315
1482596,101.85
1477781,102.755
1043154,98.395
1099878,118.755
1233810,120.885
1032702,155.75
1202461,90.54
1224855,73.75
1453460,116.92
1241492,148.435
1049602,155.19
1235695,88.24
1474850,125.505
1228447,143.785
1128513,154.925
1193256,106.08
1216168,53.965
1393536,42.96
1172903,69.99
1040248,72.865
1027819,60.505
1302314,60.09
1380981,58.48
1496803,49.28
1315046,26.42
1348620,120.005
1319291,124.705
1141726,67.015
1401741,66.745
1489392,71.67
1139984,66.485
1131770,125.45
1194241,249.59
1065106,78.035
1386594,64.9
1049411,130.195
1182059,117.845
1252534,160.94
1233877,295.44
1297806,166.37
1339628,165.865
1203442,413.75
1061292,288.86
1070437,268.895
1400213,130.975
1174657,82.01
1216142,88.47
1335320,119.33
1198136,64.38
1392278,92.44
1114780,104.56
1112554,82.6
1012132,91.22
1453182,71.775
1220398,86.705
1295518,95.595
1387877,97.57
1361789,102.22
1064474,91.135
1124284,144.195
1417174,135.665
1386814,134.935
1301623,142.79
1427811,139.625
1026720,133.715
1006087,391.55
1365677,208.62
1247434,232.605
1133192,214.51
1076769,207.79
1064194,190.475
1166910,204.765
1021413,197.215
1486243,216.485
1094528,215.17
1198185,73.355
1155781,66.715
1460971,75.165
1217608,61.96
1464015,71.75
1092728,58.89
1443211,77.0
1319853,58.795
1224204,64.115
1161246,55.06
1325573,70.6
1051613,141.195
1191347,106.285
1459200,90.1
1119462,158.03
1353313,113.26
1265434,113.705
1338064,115.53
1391890,158.16
1094290,123.635
1414821,127.115
1244720,177.33
1129605,186.325
1189914,288.695
1327944,149.68
1139728,262.44
1157061,284.315
1248368,325.21
1468695,265.9
1223120,297.875
1179927,97.225
1254793,107.975
1351626,204.1
1361626,133.985
1474171,169.995
1020749,109.805
1283888,133.05
1218770,177.875
1493085,134.825
1104390,110.525
1135820,146.84
1019852,145.53
1385419,181.485
1078271,196.955
1458841,155.255
1410422,148.18
1061333,139.62
1315882,174.375
1020053,198.785
1431676,245.84
1300128,145.5
1175832,222.79
1383898,217.715
1178026,228.21
1496047,162.235
1132421,211.235
1488470,139.325
1463699,200.74
1156176,136.12
1182836,205.815
1108850,171.92
1315916,183.665
1474269,181.675
1054140,161.355
1120723,174.185
1305234,199.37
1301459,162.445
1376519,154.2
1134580,159.61
1485791,194.62
1422706,64.025
1221151,55.34
1131821,74.765
1490426,70.09
1049070,96.2
1169917,89.075
1327124,70.125
1112819,76.62
1323892,66.19
1456199,67.505
1005967,57.795
1122653,61.415
1192154,71.265
1291405,103.205
1246214,64.87
1145228,78.405
1343513,74.695
1231000,69.315
1216050,67.765
1198442,71.22
1181286,159.825
1242834,60.91
1320866,76.465
1479494,92.295
1338420,147.495
1234957,131.615
1470791,97.915
1183173,69.505
1019593,134.7
1251424,170.465
1222327,153.885
1217414,241.555
1162493,128.365
1065461,140.175
1094705,215.26
1035017,149.085
1286859,165.53
1046651,180.75
1499803,167.31
1209794,106.83
1016566,69.95
1195041,75.415
1139039,59.09
1057767,79.825
1220076,76.93
1336292,116.42
1020982,70.965
1489603,65.86
1318994,142.39
1363865,174.355
1033638,153.445
1101622,162.585
1191317,132.57
1404911,157.215
1131961,63.03
1243385,55.78
1060454,129.78
1343387,142.785
1126082,69.155
1095804,88.205
1284871,86.41
1412582,101.485
1352134,233.055
1014758,96.0
1239271,68.53
1343596,113.57
1343455,113.57
1259932,91.595
1217335,48.825
1124524,39.83
1294240,62.8
1370016,52.765
1427371,59.6
1297702,41.63
1108874,48.155
1294741,41.105
1011365,43.365
1138894,121.245
1332326,105.805
1443795,115.885
1269616,121.36
1432258,108.905
1147987,117.875
1295928,120.79
1287051,123.495
1158914,121.895
1361913,159.62
1009044,184.94
1066687,177.095
1167748,144.04
1075832,199.6
1151308,98.39
1262900,152.28
1080258,182.31
1497570,213.34
1316773,179.865
1173901,102.64
1416643,280.065
1472800,179.28
1439087,302.81
1049933,226.09
1021975,295.19
1289229,246.845
1143368,272.24
1147171,236.575
1110507,241.495
1419295,306.035
1088641,188.23
1428749,160.07
1314335,161.515
1380138,186.535
1497901,186.76
1457740,200.89
1251460,146.925
1073802,118.53
1188251,115.56
1424484,124.675
1105933,209.8
1073276,215.44
1215795,220.02
1471342,220.495
1495234,292.4
1182328,273.51
1138810,276.875
1142707,300.055
1231327,168.895
1299213,175.235
1063805,185.48
1169301,143.38
1236391,169.28
1487226,231.85
1043032,121.46
1052339,126.055
1319985,162.915
1118019,261.325
1065364,126.935
1280176,173.73
1397334,134.75
1366713,160.905
1286305,133.98
1006243,311.965
1261020,331.155
1279885,169.605
1281283,369.94
1040223,312.945
1134676,139.215
1418998,330.195
